ALCALINAS_BOGOTÁ,ALCALINAS_CENTRO,ALCALINAS_NORTE,ALCALINAS_SANTANDER,ALCALINAS_SUR,BOMBILLOS_BOGOTÁ,BOMBILLOS_CENTRO,BOMBILLOS_NORTE,BOMBILLOS_SANTANDER,BOMBILLOS_SUR,ENCENDEDORES_BOGOTÁ,ENCENDEDORES_CENTRO,ENCENDEDORES_NORTE,ENCENDEDORES_SANTANDER,ENCENDEDORES_SUR,MANGANESO_BOGOTÁ,MANGANESO_CENTRO,MANGANESO_NORTE,MANGANESO_SANTANDER,MANGANESO_SUR,OTROS_BOGOTÁ,OTROS_CENTRO,OTROS_NORTE,OTROS_SANTANDER,OTROS_SUR,TERCEROS_BOGOTÁ,TERCEROS_CENTRO,TERCEROS_NORTE,TERCEROS_SANTANDER,TERCEROS_SUR
445.0,2210.0,28.0,529.0,660.0,744.0,1132.0,99.0,402.0,680.0,3818.0,3506.0,1050.0,1393.0,3452.0,10512.0,28247.0,5239.0,3474.0,8884.0,1378.0,1481.0,353.0,366.0,794.0,0.0,0.0,0.0,0.0,0.0
607.0,4362.0,455.0,406.0,867.0,620.0,1495.0,288.0,293.0,749.0,3456.0,7133.0,1678.0,2310.0,3444.0,4789.0,30849.0,15796.0,4708.0,11680.0,1283.0,2586.0,738.0,570.0,892.0,0.0,0.0,0.0,0.0,0.0
377.0,3450.0,658.0,617.0,849.0,537.0,2058.0,334.0,384.0,743.0,2695.0,7273.0,1766.0,2184.0,3436.0,8293.0,26435.0,17508.0,4686.0,10185.0,1210.0,1777.0,533.0,396.0,646.0,0.0,0.0,0.0,0.0,0.0
288.0,3942.0,296.0,426.0,801.0,442.0,2044.0,370.0,212.0,990.0,2096.0,6024.0,1149.0,1377.0,4110.0,7818.0,32854.0,11679.0,6789.0,10913.0,1770.0,1753.0,512.0,490.0,942.0,0.0,0.0,0.0,0.0,0.0
301.0,2066.0,199.0,244.0,809.0,374.0,931.0,191.0,216.0,590.0,2856.0,3176.0,1466.0,1356.0,3616.0,6217.0,22844.0,7364.0,3449.0,9969.0,1385.0,1505.0,312.0,645.0,756.0,0.0,0.0,0.0,0.0,0.0
10.0,140.0,8.0,99.0,0.0,41.0,11.0,88.0,29.0,0.0,224.0,45.0,431.0,68.0,0.0,729.0,280.0,2434.0,280.0,0.0,56.0,76.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
505.0,3104.0,231.0,425.0,917.0,706.0,1496.0,258.0,290.0,868.0,3206.0,4487.0,1346.0,1100.0,3959.0,9875.0,28067.0,8705.0,6083.0,14183.0,1674.0,2413.0,577.0,605.0,493.0,0.0,0.0,0.0,0.0,0.0
393.0,3368.0,131.0,489.0,694.0,575.0,1980.0,249.0,301.0,975.0,3627.0,4369.0,1889.0,1531.0,4582.0,5136.0,44629.0,8242.0,3888.0,12939.0,1199.0,2059.0,357.0,1189.0,482.0,0.0,0.0,0.0,0.0,0.0
436.0,3551.0,322.0,547.0,1015.0,621.0,1270.0,136.0,332.0,800.0,2669.0,5997.0,2571.0,1706.0,3552.0,5540.0,30163.0,17334.0,6231.0,11474.0,1433.0,2266.0,672.0,996.0,638.0,0.0,0.0,0.0,0.0,0.0
460.0,7410.0,111.0,767.0,772.0,683.0,1244.0,253.0,452.0,684.0,2897.0,5515.0,1473.0,1242.0,3228.0,6101.0,44482.0,13119.0,5993.0,11277.0,1362.0,1466.0,350.0,656.0,611.0,0.0,0.0,0.0,0.0,0.0
352.0,2500.0,164.0,377.0,627.0,530.0,1168.0,235.0,313.0,656.0,4000.0,4005.0,2521.0,1600.0,2603.0,7025.0,40643.0,10634.0,6758.0,13976.0,1395.0,1545.0,345.0,591.0,757.0,0.0,0.0,0.0,0.0,0.0
298.0,1756.0,37.0,40.0,0.0,163.0,334.0,68.0,63.0,73.0,886.0,688.0,962.0,517.0,939.0,1072.0,8215.0,3234.0,1589.0,200.0,878.0,407.0,13.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0
150.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,6.0,0.0,417.0,0.0,0.0,0.0,0.0,440.0,240.0,0.0,0.0,0.0,66.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,1839.0,170.0,344.0,606.0,192.0,892.0,242.0,122.0,632.0,1914.0,3928.0,662.0,752.0,3679.0,629.0,20276.0,3936.0,1949.0,12000.0,312.0,1283.0,126.0,378.0,397.0,0.0,0.0,0.0,0.0,0.0
544.0,4313.0,273.0,606.0,1098.0,478.0,1836.0,234.0,367.0,719.0,3677.0,8185.0,1405.0,2496.0,3480.0,6532.0,48177.0,15484.0,3425.0,17114.0,2081.0,2077.0,351.0,607.0,1028.0,0.0,0.0,0.0,0.0,0.0
663.0,4741.0,642.0,493.0,1161.0,707.0,1906.0,197.0,347.0,865.0,4190.0,8201.0,2085.0,1958.0,5301.0,5760.0,36489.0,13517.0,4810.0,12833.0,1702.0,3006.0,416.0,946.0,841.0,0.0,0.0,0.0,0.0,0.0
647.0,3963.0,309.0,1063.0,1093.0,890.0,1776.0,162.0,294.0,647.0,4318.0,6499.0,1886.0,1947.0,4296.0,6017.0,35805.0,15378.0,8257.0,13027.0,1916.0,2251.0,491.0,991.0,533.0,0.0,0.0,0.0,0.0,0.0
455.0,2874.0,135.0,658.0,735.0,851.0,1256.0,128.0,258.0,483.0,3735.0,4513.0,1332.0,1660.0,2909.0,7395.0,39442.0,13690.0,6434.0,13507.0,1858.0,1455.0,297.0,933.0,689.0,0.0,0.0,0.0,0.0,0.0
292.0,5348.0,0.0,44.0,564.0,566.0,237.0,0.0,139.0,52.0,2089.0,403.0,0.0,725.0,1120.0,5916.0,3313.0,0.0,2099.0,4642.0,1026.0,61.0,0.0,320.0,133.0,0.0,0.0,0.0,0.0,0.0
479.0,3245.0,402.0,261.0,1147.0,833.0,1767.0,136.0,404.0,832.0,3019.0,5951.0,822.0,1261.0,3340.0,6406.0,27685.0,7451.0,4385.0,10651.0,933.0,2136.0,323.0,569.0,917.0,0.0,0.0,0.0,0.0,0.0
440.0,3350.0,487.0,93.0,1225.0,668.0,1698.0,292.0,113.0,928.0,2578.0,4930.0,996.0,975.0,3820.0,9116.0,26910.0,18939.0,3047.0,13280.0,1820.0,1919.0,247.0,295.0,808.0,0.0,0.0,0.0,0.0,0.0
0.0,2976.0,120.0,225.0,564.0,0.0,920.0,33.0,98.0,297.0,0.0,3941.0,422.0,670.0,2032.0,0.0,28412.0,2482.0,2592.0,7390.0,0.0,1345.0,52.0,141.0,370.0,0.0,0.0,0.0,0.0,0.0
446.0,4149.0,314.0,805.0,1124.0,726.0,1887.0,232.0,340.0,739.0,2897.0,7422.0,1668.0,1578.0,4163.0,8017.0,35480.0,16438.0,4384.0,12303.0,2382.0,2045.0,600.0,843.0,924.0,0.0,0.0,0.0,0.0,0.0
632.0,3520.0,352.0,486.0,822.0,627.0,1353.0,257.0,377.0,837.0,3102.0,5057.0,1713.0,2088.0,4233.0,7698.0,35238.0,8933.0,4674.0,17389.0,1277.0,1620.0,613.0,563.0,934.0,0.0,0.0,0.0,0.0,0.0
277.0,967.0,220.0,108.0,575.0,400.0,581.0,155.0,164.0,385.0,2787.0,1153.0,1568.0,864.0,2878.0,6456.0,9910.0,10976.0,3254.0,7533.0,1445.0,363.0,671.0,274.0,441.0,0.0,0.0,0.0,0.0,0.0
557.0,2980.0,143.0,391.0,790.0,481.0,1327.0,116.0,299.0,613.0,3065.0,5180.0,1306.0,1277.0,3920.0,8104.0,28022.0,14446.0,6433.0,12515.0,1653.0,1671.0,463.0,655.0,690.0,0.0,0.0,0.0,0.0,0.0
714.0,6693.0,372.0,1446.0,1128.0,603.0,1608.0,237.0,320.0,712.0,4419.0,8680.0,1437.0,2130.0,5136.0,7685.0,44292.0,10281.0,6648.0,13676.0,1741.0,1885.0,317.0,730.0,1192.0,0.0,0.0,0.0,0.0,0.0
372.0,4069.0,1164.0,805.0,1091.0,452.0,2463.0,177.0,394.0,807.0,4329.0,7166.0,2095.0,2132.0,4623.0,7607.0,45741.0,19893.0,4968.0,20298.0,1442.0,2627.0,745.0,805.0,712.0,0.0,0.0,0.0,0.0,0.0
683.0,4442.0,814.0,754.0,672.0,606.0,1671.0,142.0,333.0,974.0,2511.0,4365.0,2321.0,1202.0,3871.0,7438.0,44611.0,20360.0,8004.0,19862.0,1715.0,1327.0,507.0,794.0,857.0,0.0,0.0,0.0,0.0,0.0
965.0,2952.0,218.0,491.0,963.0,899.0,946.0,137.0,177.0,481.0,6234.0,4965.0,2403.0,1563.0,3050.0,7387.0,40276.0,13074.0,6340.0,12715.0,1635.0,1707.0,269.0,835.0,478.0,0.0,0.0,0.0,0.0,0.0
0.0,115.0,0.0,98.0,27.0,0.0,119.0,18.0,52.0,4.0,0.0,271.0,68.0,513.0,135.0,0.0,2700.0,572.0,908.0,560.0,0.0,304.0,22.0,231.0,14.0,0.0,0.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.0,2534.0,190.0,423.0,856.0,508.0,1275.0,203.0,175.0,519.0,2539.0,4907.0,1314.0,2251.0,4381.0,5548.0,24996.0,7142.0,8292.0,16020.0,1970.0,1742.0,358.0,468.0,958.0,0.0,0.0,0.0,0.0,0.0
597.0,3847.0,266.0,532.0,590.0,649.0,1459.0,161.0,253.0,739.0,3564.0,7185.0,2048.0,2756.0,2807.0,6903.0,40699.0,9737.0,5545.0,13014.0,1400.0,2494.0,330.0,874.0,1072.0,0.0,0.0,0.0,0.0,0.0
373.0,3658.0,235.0,548.0,900.0,395.0,2185.0,259.0,248.0,1009.0,4186.0,5003.0,2076.0,1406.0,3388.0,6420.0,43199.0,23542.0,6022.0,11779.0,1173.0,2702.0,300.0,794.0,1493.0,0.0,0.0,0.0,0.0,0.0
532.0,3052.0,222.0,816.0,876.0,596.0,1567.0,143.0,312.0,528.0,2605.0,6625.0,1645.0,1471.0,3698.0,6295.0,30247.0,11361.0,5823.0,14087.0,1631.0,2888.0,420.0,913.0,1045.0,0.0,0.0,0.0,0.0,0.0
691.0,2842.0,142.0,560.0,773.0,396.0,1060.0,152.0,245.0,660.0,2210.0,3532.0,1215.0,898.0,3292.0,10831.0,32457.0,10043.0,6762.0,12544.0,1430.0,1734.0,234.0,477.0,582.0,0.0,0.0,0.0,0.0,0.0
0.0,3853.0,73.0,0.0,26.0,0.0,52.0,24.0,0.0,42.0,0.0,165.0,554.0,0.0,0.0,0.0,326.0,4492.0,240.0,82.0,0.0,150.0,184.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
457.0,3127.0,416.0,464.0,696.0,456.0,1621.0,181.0,250.0,718.0,2762.0,5594.0,796.0,1637.0,2492.0,5751.0,23600.0,6853.0,3834.0,12479.0,967.0,2126.0,385.0,621.0,721.0,0.0,0.0,0.0,0.0,0.0
443.0,3241.0,121.0,317.0,659.0,462.0,1795.0,216.0,424.0,565.0,3172.0,6893.0,1585.0,1688.0,2944.0,5496.0,24462.0,9083.0,4451.0,9828.0,1609.0,2223.0,456.0,500.0,967.0,0.0,0.0,0.0,0.0,0.0
478.0,3860.0,707.0,609.0,969.0,699.0,1871.0,222.0,391.0,594.0,3410.0,5389.0,1377.0,1903.0,4478.0,8035.0,34777.0,11814.0,4439.0,12058.0,1896.0,3744.0,611.0,784.0,909.0,0.0,0.0,0.0,0.0,0.0
511.0,4371.0,399.0,490.0,855.0,785.0,1431.0,545.0,347.0,462.0,2467.0,3831.0,1489.0,1574.0,3637.0,6121.0,28878.0,22715.0,5105.0,11563.0,2454.0,2167.0,1879.0,1525.0,955.0,0.0,0.0,0.0,0.0,0.0
484.0,1275.0,181.0,321.0,1479.0,766.0,795.0,522.0,335.0,391.0,3067.0,3760.0,1398.0,934.0,3213.0,6875.0,18223.0,7116.0,5219.0,14376.0,2930.0,1957.0,332.0,644.0,903.0,0.0,0.0,0.0,0.0,0.0
0.0,19.0,0.0,67.0,6.0,0.0,47.0,0.0,16.0,18.0,0.0,130.0,0.0,131.0,0.0,0.0,898.0,0.0,784.0,10.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,1742.0,149.0,438.0,596.0,753.0,979.0,452.0,286.0,391.0,2892.0,3834.0,1283.0,1119.0,3167.0,5890.0,29112.0,9017.0,4996.0,13388.0,1491.0,1304.0,707.0,797.0,472.0,0.0,0.0,0.0,0.0,0.0
360.0,3646.0,271.0,483.0,798.0,731.0,1658.0,584.0,505.0,682.0,3649.0,4919.0,1860.0,1330.0,4287.0,6556.0,35972.0,15659.0,3510.0,12215.0,2135.0,1210.0,306.0,955.0,774.0,0.0,0.0,0.0,0.0,0.0
499.0,9395.0,335.0,675.0,1051.0,533.0,1182.0,332.0,493.0,623.0,3422.0,5702.0,1739.0,1120.0,3170.0,5780.0,32807.0,9362.0,5201.0,11222.0,1365.0,2330.0,883.0,1424.0,846.0,0.0,0.0,0.0,0.0,0.0
385.0,4362.0,449.0,751.0,691.0,633.0,1968.0,623.0,446.0,586.0,3373.0,7064.0,2139.0,1772.0,2733.0,7060.0,36492.0,20972.0,5805.0,10622.0,1508.0,3145.0,453.0,658.0,1693.0,0.0,0.0,0.0,0.0,0.0
400.0,4730.0,122.0,455.0,914.0,579.0,1381.0,255.0,427.0,335.0,4334.0,3873.0,1158.0,1432.0,3300.0,16767.0,22662.0,9402.0,4911.0,12856.0,1952.0,1396.0,422.0,1260.0,643.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,65.0,20.0,43.0,0.0,96.0,72.0,106.0,48.0,0.0,226.0,632.0,124.0,223.0,0.0,2058.0,3469.0,480.0,1162.0,0.0,73.0,161.0,89.0,86.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,1668.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,169.0,0.0,20.0,54.0,0.0,45.0,0.0,0.0,42.0,0.0,514.0,0.0,0.0,50.0,0.0,2463.0,0.0,120.0,40.0,0.0,261.0,0.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0
274.0,2965.0,117.0,330.0,706.0,359.0,1226.0,56.0,177.0,323.0,2369.0,4983.0,771.0,1270.0,2802.0,5236.0,23310.0,7079.0,6295.0,10975.0,1413.0,1484.0,244.0,911.0,607.0,0.0,0.0,0.0,0.0,0.0
332.0,3182.0,244.0,813.0,814.0,591.0,2130.0,411.0,242.0,550.0,2987.0,8280.0,2095.0,2472.0,4252.0,5279.0,29131.0,10363.0,7293.0,12501.0,1624.0,2337.0,403.0,654.0,912.0,0.0,0.0,0.0,0.0,0.0
467.0,3365.0,460.0,779.0,1550.0,612.0,1371.0,448.0,298.0,671.0,3482.0,5078.0,1615.0,1462.0,3883.0,4135.0,48033.0,10567.0,3772.0,12109.0,1632.0,2162.0,335.0,967.0,659.0,0.0,0.0,0.0,0.0,0.0
461.0,3272.0,253.0,572.0,998.0,880.0,1013.0,294.0,296.0,630.0,3069.0,5020.0,2323.0,1877.0,3882.0,5763.0,43984.0,13963.0,7450.0,10102.0,2000.0,1580.0,326.0,1120.0,583.0,0.0,0.0,0.0,0.0,0.0
561.0,1650.0,123.0,464.0,843.0,402.0,644.0,269.0,390.0,300.0,2317.0,2280.0,756.0,1534.0,2559.0,7119.0,15548.0,6934.0,3865.0,8883.0,1583.0,876.0,238.0,550.0,640.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,44.0,0.0,30.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
390.0,3214.0,83.0,473.0,385.0,546.0,1243.0,205.0,469.0,547.0,2862.0,5539.0,862.0,1966.0,3085.0,5634.0,29910.0,5958.0,5212.0,8746.0,1319.0,1551.0,246.0,664.0,770.0,0.0,0.0,0.0,0.0,0.0
404.0,3811.0,423.0,218.0,875.0,716.0,1643.0,292.0,417.0,591.0,2330.0,6832.0,1457.0,1911.0,3586.0,5508.0,35230.0,7682.0,4396.0,8964.0,1324.0,1761.0,399.0,1360.0,682.0,0.0,0.0,0.0,0.0,0.0
652.0,4293.0,472.0,641.0,923.0,1023.0,1511.0,329.0,349.0,628.0,3461.0,5229.0,1395.0,2192.0,4301.0,8398.0,55914.0,9341.0,3902.0,12125.0,2067.0,1846.0,516.0,752.0,763.0,0.0,0.0,0.0,0.0,0.0
527.0,3862.0,117.0,534.0,623.0,516.0,1513.0,192.0,309.0,495.0,2559.0,5666.0,1695.0,1282.0,4139.0,7028.0,24099.0,9440.0,3978.0,8560.0,1686.0,2398.0,352.0,766.0,745.0,0.0,0.0,0.0,0.0,0.0
434.0,2790.0,244.0,627.0,894.0,649.0,1015.0,407.0,342.0,557.0,2904.0,3923.0,1274.0,1153.0,3139.0,7374.0,19090.0,10801.0,4152.0,9679.0,1122.0,1498.0,390.0,882.0,833.0,0.0,0.0,0.0,0.0,0.0
88.0,14.0,70.0,22.0,13.0,86.0,9.0,31.0,34.0,4.0,72.0,44.0,137.0,178.0,624.0,448.0,504.0,2732.0,1127.0,174.0,83.0,623.0,231.0,101.0,21.0,0.0,0.0,0.0,0.0,0.0
335.0,2235.0,151.0,512.0,481.0,527.0,1264.0,98.0,352.0,472.0,2101.0,4421.0,1370.0,1427.0,3231.0,6012.0,25393.0,6201.0,4219.0,10936.0,1761.0,1464.0,426.0,580.0,539.0,0.0,0.0,0.0,0.0,0.0
591.0,2460.0,303.0,526.0,857.0,713.0,1693.0,201.0,476.0,684.0,3481.0,5173.0,1570.0,2774.0,6060.0,5751.0,42427.0,7998.0,6129.0,10694.0,1920.0,2259.0,480.0,731.0,912.0,0.0,0.0,0.0,0.0,0.0
495.0,7148.0,397.0,1329.0,842.0,591.0,1915.0,154.0,349.0,584.0,3722.0,6193.0,1533.0,1691.0,4713.0,6575.0,35176.0,13852.0,4757.0,10665.0,1508.0,2065.0,660.0,1035.0,867.0,0.0,0.0,0.0,0.0,0.0
806.0,3687.0,315.0,802.0,785.0,711.0,1366.0,111.0,441.0,670.0,3489.0,5138.0,2129.0,1977.0,2957.0,7614.0,35856.0,15691.0,6843.0,11470.0,1324.0,2266.0,1489.0,412.0,728.0,0.0,0.0,0.0,0.0,0.0
705.0,2117.0,236.0,370.0,452.0,459.0,1022.0,188.0,260.0,342.0,4036.0,6739.0,1959.0,2836.0,3726.0,9005.0,24404.0,10293.0,5953.0,8381.0,1993.0,1170.0,331.0,566.0,695.0,0.0,0.0,0.0,0.0,0.0
11.0,5405.0,0.0,10.0,110.0,27.0,170.0,0.0,0.0,19.0,215.0,771.0,20.0,48.0,305.0,656.0,3756.0,170.0,40.0,462.0,69.0,218.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
0.0,108.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,386.0,0.0,0.0,20.0,0.0,235.0,16.0,0.0,11.0,0.0,599.0,628.0,0.0,154.0,0.0,3879.0,956.0,0.0,400.0,0.0,128.0,12.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
523.0,3267.0,256.0,633.0,547.0,503.0,1357.0,101.0,201.0,428.0,3375.0,5723.0,1866.0,1645.0,2808.0,5319.0,26652.0,13373.0,5125.0,8368.0,1275.0,1791.0,654.0,585.0,736.0,0.0,0.0,0.0,0.0,0.0
518.0,3093.0,205.0,668.0,818.0,529.0,1426.0,206.0,219.0,750.0,3842.0,5915.0,2381.0,4102.0,3902.0,7770.0,30861.0,12680.0,5413.0,11183.0,2292.0,2140.0,428.0,1044.0,1116.0,0.0,0.0,0.0,0.0,0.0
590.0,2844.0,153.0,587.0,1276.0,441.0,950.0,186.0,279.0,817.0,3961.0,7786.0,1508.0,3589.0,4873.0,6755.0,29767.0,13802.0,5157.0,15448.0,1340.0,2178.0,582.0,615.0,1082.0,0.0,0.0,0.0,0.0,0.0
523.0,2411.0,342.0,646.0,835.0,513.0,1242.0,71.0,442.0,521.0,4644.0,3995.0,1012.0,1559.0,4037.0,6884.0,24672.0,8441.0,4920.0,11987.0,1746.0,1281.0,355.0,1461.0,431.0,0.0,0.0,0.0,0.0,0.0
285.0,1097.0,120.0,521.0,1135.0,377.0,974.0,56.0,282.0,355.0,2500.0,3986.0,1001.0,1450.0,3194.0,8008.0,17892.0,6376.0,5857.0,11541.0,1349.0,1098.0,254.0,477.0,534.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,95.0,0.0,0.0,313.0,0.0,52.0,0.0,0.0,49.0,0.0,284.0,0.0,0.0,371.0,0.0,553.0,0.0,0.0,4312.0,0.0,9.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0
388.0,2438.0,148.0,376.0,522.0,415.0,1679.0,241.0,478.0,691.0,2571.0,6423.0,2359.0,2324.0,2807.0,7819.0,44000.0,9381.0,4120.0,8077.0,1600.0,1546.0,233.0,917.0,597.0,0.0,0.0,0.0,0.0,0.0
373.0,3123.0,196.0,304.0,755.0,827.0,2580.0,459.0,557.0,762.0,3023.0,7424.0,932.0,1059.0,4046.0,5981.0,35821.0,10636.0,3645.0,10808.0,1195.0,1625.0,152.0,481.0,921.0,0.0,0.0,0.0,0.0,0.0
459.0,2389.0,450.0,627.0,1100.0,888.0,2687.0,476.0,700.0,756.0,2701.0,5927.0,2713.0,2012.0,4514.0,7288.0,34653.0,19791.0,4119.0,13398.0,1849.0,1926.0,693.0,969.0,766.0,0.0,0.0,0.0,0.0,0.0
545.0,4162.0,266.0,515.0,896.0,1099.0,2532.0,426.0,685.0,939.0,3764.0,6132.0,1364.0,1207.0,4695.0,7851.0,34518.0,11678.0,5791.0,14479.0,1806.0,2040.0,326.0,611.0,507.0,0.0,0.0,0.0,0.0,0.0
528.0,1363.0,257.0,227.0,566.0,674.0,1493.0,369.0,563.0,445.0,1990.0,2412.0,1733.0,1464.0,3035.0,6939.0,20104.0,8185.0,4044.0,7156.0,1523.0,1408.0,724.0,300.0,833.0,0.0,0.0,0.0,0.0,0.0
478.0,1678.0,126.0,514.0,506.0,947.0,1590.0,410.0,571.0,634.0,3748.0,5858.0,1128.0,1453.0,3523.0,7233.0,23354.0,5656.0,5031.0,11639.0,2567.0,1727.0,220.0,599.0,353.0,0.0,0.0,0.0,0.0,0.0
550.0,2605.0,256.0,358.0,687.0,866.0,2619.0,370.0,642.0,831.0,3871.0,5580.0,1642.0,1285.0,5778.0,7082.0,33612.0,9629.0,3670.0,8961.0,1814.0,2181.0,753.0,889.0,806.0,0.0,0.0,0.0,0.0,0.0
522.0,4894.0,162.0,728.0,951.0,850.0,2686.0,327.0,669.0,948.0,3746.0,4492.0,1468.0,1597.0,3801.0,7875.0,42034.0,12549.0,5360.0,12798.0,1904.0,1946.0,878.0,753.0,918.0,0.0,0.0,0.0,0.0,0.0
651.0,4535.0,225.0,435.0,705.0,705.0,2647.0,535.0,719.0,793.0,4240.0,5970.0,1520.0,1346.0,3005.0,9131.0,51468.0,10972.0,7262.0,14252.0,1520.0,2084.0,452.0,883.0,873.0,0.0,0.0,0.0,0.0,0.0
574.0,3522.0,289.0,633.0,747.0,814.0,1633.0,464.0,512.0,792.0,3917.0,4020.0,1443.0,2614.0,2546.0,6202.0,23266.0,7646.0,4179.0,9809.0,1979.0,1550.0,444.0,715.0,516.0,0.0,0.0,0.0,0.0,0.0
0.0,138.0,27.0,6.0,10.0,0.0,108.0,122.0,110.0,10.0,0.0,336.0,941.0,490.0,100.0,0.0,1200.0,1710.0,126.0,0.0,0.0,79.0,361.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.0,2454.0,175.0,660.0,676.0,874.0,2378.0,663.0,559.0,825.0,3465.0,4006.0,1984.0,1588.0,3505.0,5792.0,26540.0,12942.0,5890.0,10197.0,2080.0,1822.0,451.0,665.0,544.0,0.0,0.0,0.0,0.0,0.0
605.0,3695.0,121.0,487.0,749.0,926.0,2045.0,658.0,354.0,579.0,3555.0,4975.0,1772.0,2200.0,2469.0,7850.0,29480.0,9554.0,5239.0,9592.0,1929.0,2375.0,535.0,771.0,634.0,0.0,0.0,0.0,0.0,0.0
659.0,3809.0,447.0,705.0,1064.0,1397.0,2374.0,529.0,738.0,1066.0,6265.0,6645.0,1961.0,1471.0,3510.0,6435.0,30371.0,12214.0,6457.0,14096.0,1815.0,1762.0,1061.0,778.0,1250.0,0.0,0.0,0.0,0.0,0.0
594.0,4718.0,294.0,522.0,1346.0,906.0,2195.0,363.0,814.0,733.0,4030.0,5534.0,1554.0,1650.0,3698.0,7430.0,38217.0,11419.0,10525.0,13515.0,2281.0,1900.0,612.0,499.0,877.0,0.0,0.0,0.0,0.0,0.0
555.0,2031.0,151.0,365.0,723.0,1138.0,1502.0,259.0,551.0,536.0,2963.0,5570.0,1255.0,1778.0,3630.0,9570.0,23256.0,9500.0,6031.0,9579.0,2134.0,1269.0,1673.0,613.0,814.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,13.0,0.0,35.0,0.0,0.0,121.0,0.0,72.0,0.0,0.0,214.0,0.0,374.0,0.0,0.0,430.0,0.0,16.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0
441.0,5607.0,188.0,333.0,772.0,965.0,1887.0,180.0,556.0,940.0,3724.0,5940.0,1430.0,1694.0,1930.0,8457.0,25675.0,7016.0,6509.0,8257.0,2041.0,1358.0,537.0,637.0,809.0,0.0,0.0,0.0,0.0,0.0
438.0,2542.0,272.0,479.0,819.0,800.0,1946.0,535.0,832.0,846.0,3161.0,5196.0,2658.0,2350.0,3086.0,5735.0,55914.0,14629.0,5664.0,8544.0,1677.0,1245.0,964.0,635.0,902.0,0.0,0.0,0.0,0.0,0.0
326.0,2471.0,227.0,508.0,1013.0,758.0,2090.0,408.0,542.0,766.0,3754.0,7105.0,1520.0,2297.0,4070.0,8189.0,32584.0,12261.0,7638.0,10486.0,1458.0,2189.0,558.0,556.0,825.0,0.0,0.0,0.0,0.0,0.0
329.0,2510.0,142.0,268.0,909.0,942.0,2239.0,382.0,600.0,779.0,2982.0,6050.0,1692.0,1617.0,3709.0,7964.0,56763.0,14666.0,6325.0,12627.0,2432.0,2179.0,928.0,801.0,614.0,0.0,0.0,0.0,0.0,0.0
